DIST_ID,PROC_NUM,FOLIO_NUM,SITE_ADDR,ASSE_DATE,FEET_CODE,STATUS_CODE,COL_CON,COL_ADM,CRED_AMT,DEF_AMT,DEF_ADM,CODE,ASSD_BASIS_QTY,YEAR
2,B20120667201-1,1.41121E+11,144 SW 8 ST ,2/3/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,220-00,0,2017
2,B2012080701-0,1.41381E+11,1026 SW 2 AVE,1/4/2016,ROAD,A,"$69,282.54 ","$1,385.65 ",$0.00 ,$0.00 ,$0.00 ,220-00,-4,2016
2,B2012080701-0,1.41381E+11,1026 SW 2 AVE,1/4/2016,ROAD,A,"$69,282.54 ","$1,385.65 ",$0.00 ,$0.00 ,$0.00 ,220-00,32,2016
3.1,B201231171-0,3.12214E+12,325 ATLANTIC AVE,11/17/2016,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2016
1,B20130001358-1,2.53031E+12,11401 NW 12 ST ,7/10/2015,ROAD,A,$0.00 ,"$1,000.00 ","$336,285.93 ",$0.00 ,$0.00 ,820-11,"31,735.00",2015
1,B20130045981-0,3.53027E+12,8175 NW 31 ST,7/6/2016,ROAD,A,"$2,259.22 ",$45.18 ,$0.00 ,$0.00 ,$0.00 ,150-00,"1,120.00",2016
1,B20130051239-0,3.53029E+12,10400 NW 33 ST  150,7/6/2016,ROAD,A,"$89,106.10 ","$1,782.12 ",$0.00 ,$0.00 ,$0.00 ,150-00,"-2,157.00",2016
1,B20130051239-0,3.53029E+12,10400 NW 33 ST  150,7/6/2016,ROAD,A,"$89,106.10 ","$1,782.12 ",$0.00 ,$0.00 ,$0.00 ,932-00,"2,157.00",2016
8,B201300785-0,2.3234E+11,1201 COLLINS AVE,2/17/2015,ROAD,C,"$445,157.25 ","$9,903.15 ",$0.00 ,$0.00 ,$0.00 ,820-00,"6,543.00",2015
8,B201300785-0,2.3234E+11,1201 COLLINS AVE,2/17/2015,ROAD,C,"$445,157.25 ","$9,903.15 ",$0.00 ,$0.00 ,$0.00 ,220-00,-39,2015
8,B201300785-0,2.3234E+11,1201 COLLINS AVE,2/17/2015,ROAD,C,"$445,157.25 ","$9,903.15 ",$0.00 ,$0.00 ,$0.00 ,310-00,95,2015
2,B2013011815-0,1.3125E+11,255 NW 25 ST,8/27/2015,ROAD,C,"$67,131.47 ","$1,342.62 ",$0.00 ,$0.00 ,$0.00 ,820-00,"6,800.00",2015
2,B2013011815-0,1.3125E+11,255 NW 25 ST,8/27/2015,ROAD,C,"$67,131.47 ","$1,342.62 ",$0.00 ,$0.00 ,$0.00 ,150-00,"-10,573.00",2015
2,B2013011815-0,1.3125E+11,255 NW 25 ST,8/27/2015,ROAD,C,"$67,131.47 ","$1,342.62 ",$0.00 ,$0.00 ,$0.00 ,150-00,"3,953.00",2015
2,B2013013151-0,1.4121E+11,3423 MAIN HWY,4/30/2020,ROAD,C,"$15,994.75 ",$319.89 ,$0.00 ,$0.00 ,$0.00 ,820-00,"-1,269.00",2020
2,B2013013151-0,1.4121E+11,3423 MAIN HWY,4/30/2020,ROAD,C,"$15,994.75 ",$319.89 ,$0.00 ,$0.00 ,$0.00 ,932-00,"1,269.00",2020
2,B2013014922-1,1.3124E+11,112-130 NE 41 ST,4/26/2017,ROAD,C,"$95,342.87 ","$1,906.86 ",$0.00 ,$0.00 ,$0.00 ,932-00,"7,373.00",2017
2,B2013014922-1,1.3124E+11,112-130 NE 41 ST,4/26/2017,ROAD,C,"$95,342.87 ","$1,906.86 ",$0.00 ,$0.00 ,$0.00 ,710-00,"-8,506.00",2017
2,B2013016103-0,1.4121E+11,3629 GRAND AVE,4/10/2015,ROAD,C,"$64,057.53 ","$1,668.88 ",$0.00 ,$0.00 ,$0.00 ,230-00,-2,2015
2,B2013016103-0,1.4121E+11,3629 GRAND AVE,4/10/2015,ROAD,C,"$64,057.53 ","$1,668.88 ",$0.00 ,$0.00 ,$0.00 ,540-00,90,2015
2,B2013016103-0,1.4121E+11,3629 GRAND AVE,4/10/2015,ROAD,C,"$64,057.53 ","$1,668.88 ",$0.00 ,$0.00 ,$0.00 ,222-00,6,2015
2,B2013016103-0,1.4121E+11,3629 GRAND AVE,4/10/2015,ROAD,C,"$64,057.53 ","$1,668.88 ",$0.00 ,$0.00 ,$0.00 ,210-00,-2,2015
2,B2013016103-1,1.4121E+11,3629 GRAND AVE,4/10/2015,ROAD,C,$0.00 ,"$2,638.42 ",$0.00 ,$0.00 ,$0.00 ,222-00,50,2015
2,B2013016635-0,1.31361E+11,1657 N MIAMI AVE,1/4/2016,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,0,2016
2,B2013016761-0,1.4001E+11,6001 W FLAGLER ST,2/12/2015,ROAD,C,"$33,771.82 ",$675.44 ,$0.00 ,$0.00 ,$0.00 ,220-00,8,2015
2,B2013016761-0,1.4001E+11,6001 W FLAGLER ST,2/12/2015,ROAD,C,"$33,771.82 ",$675.44 ,$0.00 ,$0.00 ,$0.00 ,220-00,0,2015
2,B2013016761-1,1.4001E+11,6001 W FLAGLER ST,9/24/2020,ROAD,C,"$15,915.86 ",$318.32 ,$0.00 ,$0.00 ,$0.00 ,820-00,"1,654.00",2020
2,B2013017560-0,1.3207E+11,716 NE 85 ST,1/4/2016,ROAD,A,"$206,738.64 ","$4,134.77 ",$0.00 ,$0.00 ,$0.00 ,220-00,64,2016
2,B2013017560-0,1.3207E+11,716 NE 85 ST,1/4/2016,ROAD,A,"$206,738.64 ","$4,134.77 ",$0.00 ,$0.00 ,$0.00 ,230-00,-2,2016
2,B2013017712-0,1.323E+11,425 NE 22 ST,1/13/2016,ROAD,A,"$83,974.75 ","$1,679.50 ",$0.00 ,$0.00 ,$0.00 ,231-00,29,2016
2,B2013018063-0,1.3127E+11,2350 NW 23 ST,1/27/2015,ROAD,C,"$7,709.77 ",$210.10 ,$0.00 ,$0.00 ,$0.00 ,150-00,-887,2015
2,B2013018063-0,1.3127E+11,2350 NW 23 ST,1/27/2015,ROAD,C,"$7,709.77 ",$210.10 ,$0.00 ,$0.00 ,$0.00 ,820-00,887,2015
2,B2013018329-0,1.323E+11,2060 BISCAYNE BLVD,1/5/2015,ROAD,C,"$967,908.48 ","$19,669.40 ",$0.00 ,$0.00 ,$0.00 ,841-02,0,2015
2,B2013018329-0,1.323E+11,2060 BISCAYNE BLVD,1/5/2015,ROAD,C,"$967,908.48 ","$19,669.40 ",$0.00 ,$0.00 ,$0.00 ,841-01,"-1,920.00",2015
2,B2013018329-0,1.323E+11,2060 BISCAYNE BLVD,1/5/2015,ROAD,C,"$967,908.48 ","$19,669.40 ",$0.00 ,$0.00 ,$0.00 ,841-02,0,2015
2,B2013018329-0,1.323E+11,2060 BISCAYNE BLVD,1/5/2015,ROAD,C,"$967,908.48 ","$19,669.40 ",$0.00 ,$0.00 ,$0.00 ,841-00,"81,032.00",2015
2,B2013018329-0,1.323E+11,2060 BISCAYNE BLVD,1/5/2015,ROAD,C,"$967,908.48 ","$19,669.40 ",$0.00 ,$0.00 ,$0.00 ,9999-00,"7,150.61",2015
2,B2013018329-0,1.323E+11,2060 BISCAYNE BLVD,1/5/2015,ROAD,C,"$967,908.48 ","$19,669.40 ",$0.00 ,$0.00 ,$0.00 ,9999-00,-795.97,2015
2,B2013021496-1,1.3218E+11,5950 BISCAYNE BLVD,9/20/2016,ROAD,C,"$32,295.79 ",$645.91 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2016
2,B2013021496-1,1.3218E+11,5950 BISCAYNE BLVD,9/20/2016,ROAD,C,"$32,295.79 ",$645.91 ,$0.00 ,$0.00 ,$0.00 ,320-00,5,2016
2,B2013022474-0,1.4102E+11,401 SW 17 AVE,1/5/2016,ROAD,C,"$84,293.80 ","$1,685.87 ",$0.00 ,$0.00 ,$0.00 ,210-00,-1,2016
2,B2013022474-0,1.4102E+11,401 SW 17 AVE,1/5/2016,ROAD,C,"$84,293.80 ","$1,685.87 ",$0.00 ,$0.00 ,$0.00 ,220-00,-4,2016
2,B2013022474-0,1.4102E+11,401 SW 17 AVE,1/5/2016,ROAD,C,"$84,293.80 ","$1,685.87 ",$0.00 ,$0.00 ,$0.00 ,220-00,30,2016
8,B20130227291-0,1.321E+11,460 NE 56 ST,3/4/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
2,B2013023929-0,1.31131E+11,151 NW 54 ST,1/4/2016,ROAD,C,"$12,616.09 ",$252.32 ,$0.00 ,$0.00 ,$0.00 ,150-00,"-26,413.00",2016
2,B2013023929-0,1.31131E+11,151 NW 54 ST,1/4/2016,ROAD,C,"$12,616.09 ",$252.32 ,$0.00 ,$0.00 ,$0.00 ,560-00,"26,413.00",2016
2,B2013024188-0,1.4116E+11,2936 SW 27 TERR               ,9/28/2015,ROAD,C,"$1,518.67 ",$30.38 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B2013024188-0,1.4116E+11,2936 SW 27 TERR               ,9/28/2015,ROAD,C,"$1,518.67 ",$30.38 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2015
2,B2013025023-0,1.31361E+11,1700 NW 4 AVE,5/11/2015,ROAD,C,$0.00 ,"$4,986.62 ",$0.00 ,$0.00 ,$0.00 ,222-00,84,2015
2,B2013025471-0,1.3125E+11,38 NW 24 ST,5/25/2017,ROAD,C,"$33,495.25 ",$669.90 ,$0.00 ,$0.00 ,$0.00 ,150-00,"-5,040.00",2017
2,B2013025471-0,1.3125E+11,38 NW 24 ST,5/25/2017,ROAD,C,"$33,495.25 ",$669.90 ,$0.00 ,$0.00 ,$0.00 ,710-00,"5,040.00",2017
2,B2013027518-0,1.3127E+11,2154 NW 28 ST                 ,10/13/2015,ROAD,C,"$23,001.98 ",$460.03 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B2013027518-0,1.3127E+11,2154 NW 28 ST                 ,10/13/2015,ROAD,C,"$23,001.98 ",$460.03 ,$0.00 ,$0.00 ,$0.00 ,220-00,6,2015
1,B2013040189-0,3.53008E+12,10054 NW 88 TER,3/3/2017,ROAD,C,"$5,002.01 ",$100.04 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
9,B2013042705-0,4.3012E+11,980 - 990 WEST 22 ST,2/28/2018,ROAD,C,"$8,478.56 ",$169.57 ,$0.00 ,$0.00 ,$0.00 ,150-00,"-5,040.00",2018
9,B2013042705-0,4.3012E+11,980 - 990 WEST 22 ST,2/28/2018,ROAD,C,"$8,478.56 ",$169.57 ,$0.00 ,$0.00 ,$0.00 ,565-00,"5,040.00",2018
9,B2013044133-0,4.3117E+11,685 E 9 ST,2/8/2018,ROAD,A,"$24,924.29 ",$498.49 ,$0.00 ,$0.00 ,$0.00 ,820-02,"3,553.00",2018
1,B2013051239-0,3.53029E+12,10400 NW 33 ST (#150),2/21/2017,ROAD,A,"$50,472.41 ","$1,009.45 ",$0.00 ,$0.00 ,$0.00 ,150-00,"-2,055.00",2017
1,B2013051239-0,3.53029E+12,10400 NW 33 ST (#150),2/21/2017,ROAD,A,"$50,472.41 ","$1,009.45 ",$0.00 ,$0.00 ,$0.00 ,932-00,"2,055.00",2017
8,B201305221-0,2.4203E+11,850 COMMERCE ST_ADJ B201300951,6/16/2017,ROAD,A,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,310-00,-6,2017
8,B201305221-0,2.4203E+11,850 COMMERCE ST_ADJ B201300951,6/16/2017,ROAD,A,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-2,2017
8,B201305221-0,2.4203E+11,850 COMMERCE ST_ADJ B201300951,6/16/2017,ROAD,A,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,820-00,"1,700.00",2017
8,B201305221-0,2.4203E+11,850 COMMERCE ST_ADJ B201300951,6/16/2017,ROAD,A,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,932-00,"3,459.00",2017
7,B2013060931-0,3.412E+11,301 ALTARA AVE,4/14/2015,ROAD,C,"$179,421.63 ","$3,588.43 ",$0.00 ,$0.00 ,$0.00 ,222-00,53,2015
7,B2013060931-0,3.412E+11,301 ALTARA AVE,4/14/2015,ROAD,C,"$179,421.63 ","$3,588.43 ",$0.00 ,$0.00 ,$0.00 ,820-01,"4,473.00",2015
3.1,B20133129-0,3.12202E+12,18820 N BAY RD SUNNY ISLES,12/1/2016,ROAD,C,"$4,729.44 ",$94.59 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2016
1,B20133550637-0,3.53022E+12,4400 NW 79 AVE,9/25/2015,ROAD,C,"$255,224.39 ","$6,513.00 ",$0.00 ,$0.00 ,$0.00 ,9998-00,47,2015
1,B20133550637-0,3.53022E+12,4400 NW 79 AVE,9/25/2015,ROAD,C,"$255,224.39 ","$6,513.00 ",$0.00 ,$0.00 ,$0.00 ,820-00,"-2,073.00",2015
1,B20133550637-0,3.53022E+12,4400 NW 79 AVE,9/25/2015,ROAD,C,"$255,224.39 ","$6,513.00 ",$0.00 ,$0.00 ,$0.00 ,931-00,"-4,835.00",2015
1,B20133550637-0,3.53022E+12,4400 NW 79 AVE,9/25/2015,ROAD,C,"$255,224.39 ","$6,513.00 ",$0.00 ,$0.00 ,$0.00 ,9999-00,997,2015
1,B20133550637-0,3.53022E+12,4400 NW 79 AVE,9/25/2015,ROAD,C,"$255,224.39 ","$6,513.00 ",$0.00 ,$0.00 ,$0.00 ,231-00,146,2015
2,B20140000537-0,1.4116E+11,3167 SW 25 STREET,4/10/2015,ROAD,C,"$1,349.98 ",$147.24 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B20140000537-0,1.4116E+11,3167 SW 25 STREET,4/10/2015,ROAD,C,"$1,349.98 ",$147.24 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2015
2,B20140000537-0,1.4116E+11,3167 SW 25 STREET,4/10/2015,ROAD,C,"$1,349.98 ",$147.24 ,$0.00 ,$0.00 ,$0.00 ,9998-00,4,2015
8,B201400087-0,2.3234E+11,1144 OCEAN DR,2/26/2016,ROAD,C,"$31,192.57 ",$623.85 ,$0.00 ,$0.00 ,$0.00 ,932-00,"1,175.00",2016
5.1,B2014000898-0,2.05001E+12,5960 SW 96 ST,1/28/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2015
2,B2014002056-0,1.3219E+11,601 NE 39 ST,1/30/2017,ROAD,C,"$120,048.27 ","$3,400.97 ",$0.00 ,$0.00 ,$0.00 ,220-00,-106,2017
2,B2014002056-0,1.3219E+11,601 NE 39 ST,1/30/2017,ROAD,C,"$120,048.27 ","$3,400.97 ",$0.00 ,$0.00 ,$0.00 ,220-00,141,2017
2,B2014002299-0,1.3218E+11,317 NE 59 TER,1/15/2015,ROAD,C,"$11,029.46 ",$220.59 ,$0.00 ,$0.00 ,$0.00 ,150-00,"3,476.00",2015
3.1,B2014002412-0,2.82203E+12,18851 NE 29 AVE 103,6/8/2017,ROAD,C,"$17,955.69 ",$359.11 ,$0.00 ,$0.00 ,$0.00 ,710-00,"-1,400.00",2017
3.1,B2014002412-0,2.82203E+12,18851 NE 29 AVE 103,6/8/2017,ROAD,C,"$17,955.69 ",$359.11 ,$0.00 ,$0.00 ,$0.00 ,630-00,"1,400.00",2017
2,B2014002971-0,1.4121E+11,3755 SW 37 AVE,7/9/2015,ROAD,C,$0.00 ,$135.27 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B2014002971-0,1.4121E+11,3755 SW 37 AVE,7/9/2015,ROAD,C,$0.00 ,$135.27 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
2,B2014003634-0,1.41121E+11,850 S MIAMI AVE,1/9/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,0,2015
2,B2014003634-1,1.41121E+11,850 S MIAMI AVE,1/9/2015,ROAD,A,"$3,424,306.20 ","$68,486.12 ",$0.00 ,$0.00 ,$0.00 ,932-00,"10,140.00",2015
2,B2014003634-1,1.41121E+11,850 S MIAMI AVE,1/9/2015,ROAD,A,"$3,424,306.20 ","$68,486.12 ",$0.00 ,$0.00 ,$0.00 ,492-00,"33,796.00",2015
2,B2014003634-1,1.41121E+11,850 S MIAMI AVE,1/9/2015,ROAD,A,"$3,424,306.20 ","$68,486.12 ",$0.00 ,$0.00 ,$0.00 ,710-00,"47,437.00",2015
2,B2014003634-1,1.41121E+11,850 S MIAMI AVE,1/9/2015,ROAD,A,"$3,424,306.20 ","$68,486.12 ",$0.00 ,$0.00 ,$0.00 ,231-00,690,2015
2,B2014003659-0,1.4117E+11,2880 SW 37 CT,3/18/2015,ROAD,C,"$3,681.08 ",$73.62 ,$0.00 ,$0.00 ,$0.00 ,230-00,1,2015
2,B2014004133-1,1.4102E+11,751 NW 2 ST,12/15/2015,ROAD,A,"$665,355.32 ","$13,307.10 ",$0.00 ,$0.00 ,$0.00 ,210-00,-2,2015
2,B2014004133-1,1.4102E+11,751 NW 2 ST,12/15/2015,ROAD,A,"$665,355.32 ","$13,307.10 ",$0.00 ,$0.00 ,$0.00 ,220-00,223,2015
2,B2014004133-1,1.4102E+11,751 NW 2 ST,12/15/2015,ROAD,A,"$665,355.32 ","$13,307.10 ",$0.00 ,$0.00 ,$0.00 ,220-00,-21,2015
2,B2014004133-1,1.4102E+11,751 NW 2 ST,12/15/2015,ROAD,A,"$665,355.32 ","$13,307.10 ",$0.00 ,$0.00 ,$0.00 ,230-00,-4,2015
2,B2014004133-1,1.4102E+11,751 NW 2 ST,12/15/2015,ROAD,A,"$665,355.32 ","$13,307.10 ",$0.00 ,$0.00 ,$0.00 ,253-00,-7,2015
2,B2014004149-0,1.414E+11,2420 SW 16 CT,2/10/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,0,2015
2,B2014004476-0,1.4116E+11,2949 COCONUT AVE,2/26/2015,ROAD,C,"$8,712.09 ",$294.49 ,$0.00 ,$0.00 ,$0.00 ,231-00,4,2015
2,B2014004476-0,1.4116E+11,2949 COCONUT AVE,2/26/2015,ROAD,C,"$8,712.09 ",$294.49 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B2014004707-0,1.4116E+11,2750 SW 22 ST,1/21/2015,ROAD,C,"$70,894.04 ","$1,417.88 ",$0.00 ,$0.00 ,$0.00 ,912-00,"4,461.00",2015
2,B2014005501-0,1.41011E+11,542 SW 3 ST,8/14/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,0,2015
2,B20140055850-0,1.3208E+11,1270 NE 82ND ST,3/4/2015,ROAD,C,"$6,012.22 ",$120.24 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
2,B2014005807-0,1.4116E+11,3622 SW 22 STREET,5/12/2015,ROAD,C,$33.17 ,"$1,000.66 ",$0.00 ,$0.00 ,$0.00 ,222-00,120,2015
2,B2014005807-0,1.4116E+11,3622 SW 22 STREET,5/12/2015,ROAD,C,$33.17 ,"$1,000.66 ",$0.00 ,$0.00 ,$0.00 ,820-00,"3,250.00",2015
2,B2014005807-0,1.4116E+11,3622 SW 22 STREET,5/12/2015,ROAD,C,$33.17 ,"$1,000.66 ",$0.00 ,$0.00 ,$0.00 ,931-00,"-8,283.00",2015
8,B201400605-0,2.3234E+11,1155 COLLINS AVE,3/6/2015,ROAD,C,"$108,542.44 ","$2,170.85 ",$0.00 ,$0.00 ,$0.00 ,820-00,"8,432.00",2015
8,B201400605-0,2.3234E+11,1155 COLLINS AVE,3/6/2015,ROAD,C,"$108,542.44 ","$2,170.85 ",$0.00 ,$0.00 ,$0.00 ,710-00,886,2015
2,B2014006439-0,1.4138E+11,2140 S MIAMI AVE,5/6/2015,ROAD,C,"$6,763.75 ",$135.27 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
7,B2014007080-0,1.4129E+11,4200 GROVE ST,9/3/2015,ROAD,C,"$4,693.14 ",$93.86 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
7,B2014007080-0,1.4129E+11,4200 GROVE ST,9/3/2015,ROAD,C,"$4,693.14 ",$93.86 ,$0.00 ,$0.00 ,$0.00 ,230-00,-0.5,2015
7,B2014007081-0,1.4129E+11,4200 GROVE ST,9/3/2015,ROAD,C,"$4,693.14 ",$93.86 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
7,B2014007081-0,1.4129E+11,4200 GROVE ST,9/3/2015,ROAD,C,"$4,693.14 ",$93.86 ,$0.00 ,$0.00 ,$0.00 ,230-00,-0.5,2015
2,B2014007103-0,1.3124E+11,350-356 NW 54 STREET,9/25/2015,ROAD,C,"$11,964.40 ",$239.29 ,$0.00 ,$0.00 ,$0.00 ,820-00,784,2015
2,B2014007103-0,1.3124E+11,350-356 NW 54 STREET,9/25/2015,ROAD,C,"$11,964.40 ",$239.29 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2015
2,B2014007103-0,1.3124E+11,350-356 NW 54 STREET,9/25/2015,ROAD,C,"$11,964.40 ",$239.29 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B2014007327-0,1.4122E+11,2620 TRAPP AVENUE,12/2/2015,ROAD,C,"$4,383.36 ",$87.67 ,$0.00 ,$0.00 ,$0.00 ,230-00,-2,2015
2,B2014007327-0,1.4122E+11,2620 TRAPP AVENUE,12/2/2015,ROAD,C,"$4,383.36 ",$87.67 ,$0.00 ,$0.00 ,$0.00 ,231-00,3,2015
3,B2014007453-0,3.42108E+12,3753 NW 167 ST,10/11/2019,ROAD,A,0,0,0,0,0,820-02,"-11,948.00",2019
3,B2014007453-0,3.42108E+12,3753 NW 167 ST,10/11/2019,ROAD,A,0,0,0,0,0,820-02,"11,948.00",2019
2,B201400747-0,2.3232E+11,235 S HIBISCUS  DR,11/9/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B201400747-0,2.3232E+11,235 S HIBISCUS  DR,11/9/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2015
2,B2014007509-0,1.4121E+11,3148 NEW YORK ST,1/2/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,0,2015
2,B2014007511-0,1.4121E+11,3152 NEW YORK ST,1/16/2015,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,0,2015
2,B20140076531-0,1.3112E+11,5 NW 75 ST,1/13/2016,ROAD,C,"$4,870.41 ",$97.41 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2016
2,B20140076531-0,1.3112E+11,5 NW 75 ST,1/13/2016,ROAD,C,"$4,870.41 ",$97.41 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2016
2,B2014007684-0,1.4114E+11,3663 S MIAMI AVE,4/23/2015,ROAD,C,"$807,714.35 ","$16,154.29 ",$0.00 ,$0.00 ,$0.00 ,710-02,"100,800.00",2015
2,B2014008036-0,1.3051E+11,5959 NW 7 ST,1/27/2015,ROAD,C,"$266,567.83 ","$5,331.36 ",$0.00 ,$0.00 ,$0.00 ,610-00,"23,722.00",2015
2,B2014008094-0,1.4102E+11,1277 SW 8 ST,1/12/2015,ROAD,C,"$57,433.11 ","$2,270.32 ",$0.00 ,$0.00 ,$0.00 ,220-00,-4,2015
2,B2014008094-0,1.4102E+11,1277 SW 8 ST,1/12/2015,ROAD,C,"$57,433.11 ","$2,270.32 ",$0.00 ,$0.00 ,$0.00 ,230-00,-2,2015
2,B2014008094-0,1.4102E+11,1277 SW 8 ST,1/12/2015,ROAD,C,"$57,433.11 ","$2,270.32 ",$0.00 ,$0.00 ,$0.00 ,934-00,"3,549.00",2015
2,B2014008094-0,1.4102E+11,1277 SW 8 ST,1/12/2015,ROAD,C,"$57,433.11 ","$2,270.32 ",$0.00 ,$0.00 ,$0.00 ,820-00,"-2,688.00",2015
2,B201400852-0,1.3124E+11,3635 NE 1 AVE,2/13/2015,ROAD,C,"$1,335,377.98 ","$26,854.80 ",$0.00 ,$0.00 ,$0.00 ,820-02,"61,622.00",2015
2,B201400852-0,1.3124E+11,3635 NE 1 AVE,2/13/2015,ROAD,C,"$1,335,377.98 ","$26,854.80 ",$0.00 ,$0.00 ,$0.00 ,230-00,-2,2015
2,B201400852-0,1.3124E+11,3635 NE 1 AVE,2/13/2015,ROAD,C,"$1,335,377.98 ","$26,854.80 ",$0.00 ,$0.00 ,$0.00 ,220-00,195,2015
2,B2014009009-0,1.41121E+11,1010 SW 2 AVE,4/17/2015,ROAD,C,"$461,394.56 ","$10,348.14 ",$0.00 ,$0.00 ,$0.00 ,820-01,"13,760.00",2015
2,B2014009009-0,1.41121E+11,1010 SW 2 AVE,4/17/2015,ROAD,C,"$461,394.56 ","$10,348.14 ",$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B2014009009-0,1.41121E+11,1010 SW 2 AVE,4/17/2015,ROAD,C,"$461,394.56 ","$10,348.14 ",$0.00 ,$0.00 ,$0.00 ,222-00,-24,2015
2,B2014009009-0,1.41121E+11,1010 SW 2 AVE,4/17/2015,ROAD,C,"$461,394.56 ","$10,348.14 ",$0.00 ,$0.00 ,$0.00 ,222-00,155,2015
2,B2014009393-0,1.3124E+11,150 NE 42 ST,4/23/2015,ROAD,C,"$1,430,732.78 ","$29,994.60 ",$0.00 ,$0.00 ,$0.00 ,820-03,"108,458.00",2015
2,B2014009393-0,1.3124E+11,150 NE 42 ST,4/23/2015,ROAD,C,"$1,430,732.78 ","$29,994.60 ",$0.00 ,$0.00 ,$0.00 ,820-01,"-10,659.00",2015
2,B2014009393-0,1.3124E+11,150 NE 42 ST,4/23/2015,ROAD,C,"$1,430,732.78 ","$29,994.60 ",$0.00 ,$0.00 ,$0.00 ,220-00,-4,2015
2,B2014009548-0,1.3125E+11,218 NW 25 ST,1/28/2015,ROAD,C,"$106,278.35 ","$2,352.46 ",$0.00 ,$0.00 ,$0.00 ,932-00,"3,600.00",2015
2,B2014009548-0,1.3125E+11,218 NW 25 ST,1/28/2015,ROAD,C,"$106,278.35 ","$2,352.46 ",$0.00 ,$0.00 ,$0.00 ,150-00,"-3,600.00",2015
2,B2014009572-0,1.3207E+11,7541 BISCAYNE BLVD,8/21/2015,ROAD,C,"$10,517.21 ",$210.34 ,$0.00 ,$0.00 ,$0.00 ,710-00,"1,816.00",2015
2,B2014009572-0,1.3207E+11,7541 BISCAYNE BLVD,8/21/2015,ROAD,C,"$10,517.21 ",$210.34 ,$0.00 ,$0.00 ,$0.00 ,220-00,-2,2015
2,B2014010009-0,1.3124E+11,4702 NE 2 AVENUE,2/13/2015,ROAD,C,"$55,254.15 ","$1,743.43 ",$0.00 ,$0.00 ,$0.00 ,820-00,"-2,695.00",2015
2,B2014010009-0,1.3124E+11,4702 NE 2 AVENUE,2/13/2015,ROAD,C,"$55,254.15 ","$1,743.43 ",$0.00 ,$0.00 ,$0.00 ,932-00,"2,668.00",2015
2,B2014010120-0,1.4138E+11,1500 SW 4 AVE,7/22/2015,ROAD,C,"$1,518.67 ",$165.65 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2015
2,B2014010120-0,1.4138E+11,1500 SW 4 AVE,7/22/2015,ROAD,C,"$1,518.67 ",$165.65 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2015
2,B2014010251-0,1.31251E+11,3250 NE 1 AVE,3/26/2015,ROAD,C,"$142,350.88 ","$3,847.02 ",$0.00 ,$0.00 ,$0.00 ,932-00,"6,834.00",2015
